id,date,amount,category
7975,2023-06-02,92.97,Home & Garden
7976,2023-08-15,261.28,Home & Garden
7977,2023-05-11,206.3,Groceries
7978,2023-10-14,126.56,Clothing
7979,2023-10-14,391.56,Books
7980,2023-11-22,386.3,Electronics
7981,2023-11-16,487.58,Books
7982,2023-08-05,358.14,Groceries
7983,2023-02-07,479.1,Groceries
7984,2023-10-03,490.1,Groceries
7985,2023-11-19,116.56,Books
7986,2023-07-04,129.88,Clothing
7987,2023-01-18,72.05,Electronics
7988,2023-12-19,169.53,Electronics
7989,2023-11-13,342.47,Groceries
7990,2023-02-03,150.63,Electronics
7991,2023-10-02,389.62,Home & Garden
7992,2023-04-08,254.37,Electronics
7993,2023-10-25,228.56,Books
7994,2023-05-10,122.18,Books
7995,2023-04-21,418.44,Clothing
7996,2023-03-18,450.15,Clothing
7997,2023-03-06,191.36,Books
7998,2023-11-13,337.65,Home & Garden
7999,2023-12-13,64.2,Clothing
8000,2023-02-13,248.11,Books
8001,2023-06-17,288.93,Home & Garden
8002,2023-11-09,266.84,Clothing
8003,2023-08-11,181.88,Home & Garden
8004,2023-04-15,304.08,Groceries
8005,2023-10-06,408.01,Books
8006,2023-03-08,429.79,Clothing
8007,2023-07-06,457.12,Electronics
8008,2023-05-05,102.86,Groceries
8009,2023-05-25,482.7,Electronics
8010,2023-12-20,372.17,Home & Garden
8011,2023-06-29,206.93,Groceries
8012,2023-04-26,99.91,Groceries
8013,2023-03-20,494.98,Books
8014,2023-08-12,227.05,Groceries
8015,2023-02-17,431.54,Books
8016,2023-02-17,453.92,Electronics
8017,2023-04-21,216.47,Electronics
8018,2023-01-23,262.06,Electronics
8019,2023-01-29,139.4,Clothing
8020,2023-11-28,175.52,Electronics
8021,2023-03-15,312.4,Clothing
8022,2023-04-10,352.09,Groceries
8023,2023-10-04,154.57,Clothing
8024,2023-12-13,326.05,Clothing
8025,2023-05-04,241.96,Electronics
8026,2023-06-22,204.84,Groceries
8027,2023-08-28,198.4,Electronics
8028,2023-04-16,150.97,Home & Garden
8029,2023-06-20,422.28,Groceries
8030,2023-03-21,240.81,Clothing
8031,2023-11-05,177.71,Electronics
8032,2023-07-17,144.68,Groceries
8033,2023-08-02,270.76,Groceries
8034,2023-10-12,186.93,Home & Garden
8035,2023-10-22,93.46,Groceries
8036,2023-01-20,495.65,Electronics
8037,2023-03-18,401.07,Clothing
8038,2023-05-18,391.6,Books
8039,2023-01-27,290.1,Books
8040,2023-05-29,200.7,Home & Garden
8041,2023-12-25,160.15,Electronics
8042,2023-02-06,291.14,Clothing
8043,2023-06-09,114.15,Clothing
8044,2023-10-25,84.17,Clothing
8045,2023-08-01,302.63,Books
8046,2023-05-25,144.36,Clothing
8047,2023-06-09,496.75,Books
8048,2023-02-17,411.12,Home & Garden
8049,2023-09-01,66.02,Electronics
8050,2023-04-13,370.45,Groceries
8051,2023-02-06,301.49,Groceries
8052,2023-08-30,226.41,Electronics
8053,2023-06-01,70.64,Home & Garden
8054,2023-10-10,402.03,Clothing
8055,2023-11-04,171.75,Clothing
8056,2023-02-18,212.34,Clothing
8057,2023-11-30,448.77,Groceries
8058,2023-04-28,135.8,Home & Garden
8059,2023-06-08,141.35,Home & Garden
8060,2023-04-30,403.24,Electronics
8061,2023-03-21,343.2,Books
8062,2023-07-14,139.25,Clothing
8063,2023-11-28,250.04,Home & Garden
8064,2023-03-06,372.53,Books
8065,2023-06-06,204.04,Books
8066,2023-08-17,138.79,Electronics
8067,2023-04-14,224.78,Electronics
8068,2023-11-15,288.6,Clothing
8069,2023-08-27,426.68,Home & Garden
8070,2023-07-06,254.07,Clothing
8071,2023-08-15,180.69,Home & Garden
8072,2023-11-23,199.02,Books
8073,2023-02-15,405.79,Books
8074,2023-06-13,123.73,Books
8075,2023-02-23,435.14,Groceries
8076,2023-07-25,459.19,Clothing
8077,2023-07-27,128.94,Home & Garden
8078,2023-08-31,324.89,Groceries
8079,2023-08-25,441.51,Clothing
8080,2023-08-08,327.26,Electronics
8081,2023-11-27,218.37,Home & Garden
8082,2023-09-24,324.7,Electronics
8083,2023-07-15,169.85,Books
8084,2023-06-18,204.47,Electronics
8085,2023-11-08,127.61,Clothing
8086,2023-10-19,448.39,Electronics
8087,2023-06-06,295.23,Home & Garden
8088,2023-12-17,424.01,Books
8089,2023-07-05,365.86,Clothing
8090,2023-03-23,125.44,Electronics
8091,2023-03-11,357.48,Books
8092,2023-08-14,211.52,Groceries
8093,2023-08-24,289.38,Clothing
8094,2023-10-29,384.55,Books
8095,2023-09-19,118.86,Electronics
8096,2023-10-08,415.24,Home & Garden
8097,2023-08-28,295.24,Groceries
8098,2023-01-14,457.84,Groceries
8099,2023-06-01,52.49,Electronics
8100,2023-12-16,251.46,Electronics
8101,2023-07-23,98.42,Books
8102,2023-06-23,439.12,Groceries
8103,2023-08-24,488.91,Books
8104,2023-07-14,56.77,Groceries
8105,2023-01-08,231.75,Clothing
8106,2023-05-24,166.17,Groceries
8107,2023-05-04,164.38,Books
8108,2023-02-12,260.07,Electronics
8109,2023-08-19,289.71,Clothing
8110,2023-08-30,65.8,Clothing
8111,2023-11-29,297.69,Clothing
8112,2023-06-07,74.31,Groceries
8113,2023-12-10,53.18,Groceries
8114,2023-11-24,430.23,Groceries
8115,2023-04-21,114.03,Groceries
8116,2023-11-21,124.99,Clothing
8117,2023-02-01,108.39,Electronics
8118,2023-06-10,497.85,Books
8119,2023-04-12,333.83,Clothing
8120,2023-11-19,218.89,Home & Garden
8121,2023-01-17,260.56,Clothing
8122,2023-06-09,188.05,Home & Garden
8123,2023-05-07,352.27,Home & Garden
8124,2023-04-26,297.58,Clothing
8125,2023-01-24,331.24,Electronics
8126,2023-08-06,250.54,Clothing
8127,2023-10-11,164.18,Home & Garden
8128,2023-08-10,411.81,Groceries
8129,2023-10-07,138.81,Books
8130,2023-11-29,71.31,Clothing
8131,2023-08-18,63.8,Groceries
8132,2023-10-24,327.73,Home & Garden
8133,2023-09-26,498.32,Books
8134,2023-11-10,326.91,Groceries
8135,2023-06-13,96.15,Home & Garden
8136,2023-07-12,323.47,Electronics
8137,2023-12-17,389.23,Home & Garden
8138,2023-01-18,196.21,Groceries
8139,2023-02-25,475.66,Groceries
8140,2023-10-12,325.46,Home & Garden
8141,2023-06-26,424.03,Clothing
8142,2023-11-26,110.06,Clothing
8143,2023-05-11,193.87,Books
8144,2023-10-19,388.77,Home & Garden
8145,2023-09-24,221.23,Clothing
8146,2023-02-11,71.66,Electronics
8147,2023-03-14,359.59,Electronics
8148,2023-04-19,306.88,Books
8149,2023-01-27,206.5,Clothing
8150,2023-07-30,360.27,Groceries
8151,2023-05-29,368.87,Books
8152,2023-01-14,81.04,Groceries
8153,2023-01-15,107.27,Home & Garden
8154,2023-05-20,280.58,Electronics
8155,2023-11-01,125.48,Groceries
8156,2023-07-06,298.22,Electronics
8157,2023-09-22,392.08,Home & Garden
8158,2023-02-10,456.26,Electronics
8159,2023-02-18,339.97,Home & Garden
8160,2023-06-12,214.58,Groceries
8161,2023-06-15,461.15,Books
8162,2023-12-22,422.81,Groceries
8163,2023-04-20,84.24,Home & Garden
8164,2023-10-24,160.66,Groceries
8165,2023-05-02,276.67,Clothing
8166,2023-01-11,76.06,Groceries
8167,2023-02-17,323.35,Home & Garden
8168,2023-01-24,305.37,Electronics
8169,2023-02-26,141.92,Home & Garden
8170,2023-06-16,393.02,Home & Garden
8171,2023-05-13,224.57,Home & Garden
8172,2023-11-15,69.1,Clothing
8173,2023-06-25,169.28,Electronics
8174,2023-10-10,254.93,Groceries
8175,2023-07-19,481.23,Home & Garden
8176,2023-09-02,321.18,Groceries
8177,2023-09-01,245.32,Home & Garden
8178,2023-04-01,265.81,Groceries
8179,2023-01-26,279.23,Electronics
8180,2023-10-25,456.65,Home & Garden
8181,2023-01-21,74.03,Groceries
8182,2023-06-09,403.84,Groceries
8183,2023-09-05,294.2,Clothing
8184,2023-07-02,69.54,Groceries
8185,2023-05-11,498.69,Home & Garden
8186,2023-11-08,290.7,Electronics
8187,2023-05-13,104.63,Clothing
8188,2023-01-29,198.48,Home & Garden
8189,2023-09-27,482.23,Books
8190,2023-01-26,298.74,Clothing
8191,2023-12-16,316.06,Books
8192,2023-04-24,314.52,Books
8193,2023-03-24,259.33,Groceries
8194,2023-01-23,348.56,Books
8195,2023-04-20,477.64,Groceries
8196,2023-12-19,344.86,Electronics
8197,2023-02-09,91.32,Books
8198,2023-05-26,369.28,Books
8199,2023-03-08,237.09,Groceries
8200,2023-11-09,334.5,Books
8201,2023-06-05,319.05,Home & Garden
8202,2023-03-20,475.73,Electronics
8203,2023-12-07,280.75,Groceries
8204,2023-06-10,352.16,Clothing
8205,2023-04-30,265.56,Clothing
8206,2023-06-02,327.89,Books
8207,2023-11-28,142.99,Clothing
8208,2023-03-20,457.58,Clothing
8209,2023-01-15,73.54,Electronics
8210,2023-08-25,283.28,Electronics
8211,2023-10-29,439.95,Books
8212,2023-08-06,241.91,Electronics
8213,2023-03-29,476.48,Clothing
8214,2023-09-23,441.06,Clothing
8215,2023-11-04,320.47,Books
8216,2023-04-15,323.62,Home & Garden
8217,2023-03-04,378.09,Electronics
8218,2023-01-11,86.5,Home & Garden
8219,2023-03-21,381.0,Groceries
8220,2023-09-18,148.22,Groceries
8221,2023-09-13,244.99,Electronics
8222,2023-06-11,332.88,Home & Garden
8223,2023-07-22,221.46,Clothing
8224,2023-02-23,451.66,Books
8225,2023-06-12,395.69,Groceries
8226,2023-11-19,335.08,Clothing
8227,2023-06-25,175.18,Electronics
8228,2023-11-14,222.67,Electronics
8229,2023-02-04,63.87,Clothing
8230,2023-10-02,102.63,Electronics
8231,2023-12-31,271.76,Clothing
8232,2023-01-06,291.51,Home & Garden
8233,2023-10-11,105.54,Home & Garden
8234,2023-05-28,250.1,Electronics
8235,2023-04-28,384.7,Groceries
8236,2023-03-22,132.14,Electronics
8237,2023-04-10,160.74,Clothing
8238,2023-10-25,67.71,Groceries
8239,2023-05-20,430.23,Electronics
8240,2023-08-28,340.2,Home & Garden
8241,2023-11-10,127.33,Electronics
8242,2023-10-21,208.95,Books
8243,2023-02-08,216.39,Clothing
8244,2023-09-28,480.54,Home & Garden
8245,2023-07-23,483.8,Clothing
8246,2023-09-24,120.07,Books
8247,2023-08-04,437.19,Home & Garden
8248,2023-05-16,166.61,Electronics
8249,2023-08-04,69.26,Groceries
8250,2023-03-30,74.76,Electronics
8251,2023-05-26,477.76,Home & Garden
8252,2023-09-30,120.52,Books
8253,2023-05-01,368.92,Home & Garden
8254,2023-10-12,459.58,Clothing
8255,2023-01-22,498.63,Electronics
8256,2023-07-30,311.65,Electronics
8257,2023-01-12,320.66,Groceries
8258,2023-08-05,499.56,Groceries
8259,2023-03-31,115.98,Electronics
8260,2023-12-13,371.1,Home & Garden
8261,2023-08-19,198.71,Home & Garden
8262,2023-01-16,340.53,Groceries
8263,2023-10-21,409.84,Clothing
8264,2023-04-08,192.84,Groceries
8265,2023-01-22,290.1,Groceries
8266,2023-03-19,82.03,Groceries
8267,2023-04-05,419.14,Clothing
8268,2023-03-26,419.72,Home & Garden
8269,2023-06-05,413.96,Groceries
8270,2023-08-15,120.72,Electronics
8271,2023-04-04,272.12,Books
8272,2023-01-03,159.08,Groceries
8273,2023-10-18,207.79,Books
8274,2023-11-18,102.74,Electronics
8275,2023-09-01,123.06,Books
8276,2023-03-15,180.9,Clothing
8277,2023-03-28,428.44,Electronics
8278,2023-12-11,118.66,Home & Garden
8279,2023-11-20,192.09,Electronics
8280,2023-07-09,74.78,Clothing
8281,2023-04-08,323.42,Clothing
8282,2023-12-11,279.78,Groceries
8283,2023-06-05,370.38,Home & Garden
8284,2023-04-14,375.46,Clothing
8285,2023-04-01,372.24,Clothing
8286,2023-04-12,248.49,Electronics
8287,2023-04-27,478.05,Clothing
8288,2023-06-09,202.65,Clothing
8289,2023-10-22,382.33,Home & Garden
8290,2023-03-01,445.78,Groceries
8291,2023-06-06,310.8,Electronics
8292,2023-05-16,213.54,Home & Garden
8293,2023-09-29,86.66,Clothing
8294,2023-02-04,492.28,Books
8295,2023-05-22,243.01,Home & Garden
8296,2023-03-30,96.06,Electronics
8297,2023-07-01,277.23,Home & Garden
8298,2023-09-05,266.88,Groceries
8299,2023-06-21,223.28,Electronics
8300,2023-02-27,436.08,Books
8301,2023-08-15,490.0,Electronics
8302,2023-03-30,472.08,Electronics
8303,2023-05-30,136.65,Electronics
8304,2023-09-01,326.23,Groceries
8305,2023-02-09,95.54,Home & Garden
8306,2023-06-21,77.49,Groceries
8307,2023-12-19,443.39,Home & Garden
8308,2023-05-05,215.4,Groceries
8309,2023-05-25,90.89,Books
8310,2023-01-06,146.13,Groceries
8311,2023-01-21,378.04,Home & Garden
8312,2023-10-11,122.62,Clothing
8313,2023-08-02,371.52,Groceries
8314,2023-07-18,148.52,Groceries
8315,2023-10-07,182.35,Groceries
8316,2023-08-29,292.95,Clothing
8317,2023-08-20,269.68,Electronics
8318,2023-07-03,360.85,Electronics
8319,2023-02-01,246.2,Home & Garden
8320,2023-02-22,152.84,Home & Garden
8321,2023-05-06,408.36,Home & Garden
8322,2023-11-09,321.11,Groceries
8323,2023-06-20,203.51,Clothing
8324,2023-09-02,71.44,Home & Garden
8325,2023-08-16,311.76,Groceries
8326,2023-08-08,175.46,Books
8327,2023-08-16,72.61,Groceries
8328,2023-09-15,212.1,Groceries
8329,2023-05-02,85.39,Home & Garden
8330,2023-10-22,199.86,Groceries
8331,2023-05-31,391.63,Groceries
8332,2023-06-09,219.49,Groceries
8333,2023-03-31,324.92,Clothing
8334,2023-09-16,158.51,Clothing
8335,2023-05-14,82.89,Groceries
8336,2023-08-12,280.71,Electronics
8337,2023-06-07,342.99,Clothing
8338,2023-12-27,199.52,Home & Garden
8339,2023-12-07,386.09,Home & Garden
8340,2023-07-25,435.17,Home & Garden
8341,2023-06-03,247.77,Clothing
8342,2023-02-14,167.26,Books
8343,2023-08-13,118.88,Clothing
8344,2023-04-16,285.87,Groceries
8345,2023-10-19,177.32,Groceries
8346,2023-03-29,194.99,Electronics
8347,2023-01-03,193.34,Home & Garden
8348,2023-12-05,343.51,Electronics
8349,2023-09-24,92.37,Clothing
8350,2023-06-26,372.85,Books
8351,2023-11-01,176.88,Electronics
8352,2023-01-28,93.16,Groceries
8353,2023-01-29,274.19,Clothing
8354,2023-05-01,369.12,Books
8355,2023-04-12,353.53,Home & Garden
8356,2023-08-14,264.5,Clothing
8357,2023-04-30,348.46,Electronics
8358,2023-05-18,358.76,Groceries
8359,2023-10-04,125.2,Electronics
8360,2023-01-06,413.13,Clothing
8361,2023-08-08,138.66,Clothing
8362,2023-07-22,263.76,Books
8363,2023-08-18,292.4,Home & Garden
8364,2023-10-07,298.83,Groceries
8365,2023-12-22,286.18,Electronics
8366,2023-02-19,357.79,Electronics
8367,2023-12-23,171.31,Groceries
8368,2023-03-04,132.68,Clothing
8369,2023-01-12,188.49,Clothing
8370,2023-09-06,331.5,Home & Garden
8371,2023-11-30,169.42,Groceries
8372,2023-09-05,391.69,Electronics
8373,2023-01-14,93.84,Home & Garden
8374,2023-08-27,492.69,Books
8375,2023-08-12,108.22,Home & Garden
8376,2023-11-05,208.68,Clothing
8377,2023-11-20,69.22,Electronics
8378,2023-10-29,485.8,Clothing
8379,2023-03-30,400.14,Books
8380,2023-10-21,397.33,Electronics
8381,2023-04-29,123.3,Electronics
8382,2023-12-08,255.23,Groceries
8383,2023-08-02,207.04,Electronics
8384,2023-09-25,297.88,Books
8385,2023-02-12,186.37,Clothing
8386,2023-09-10,141.57,Groceries
8387,2023-10-31,411.76,Groceries
8388,2023-06-26,249.83,Electronics
8389,2023-01-14,268.57,Books
8390,2023-06-10,474.82,Groceries
8391,2023-07-19,153.77,Home & Garden
8392,2023-07-23,436.58,Books
8393,2023-08-20,198.91,Home & Garden
8394,2023-12-27,487.01,Clothing
8395,2023-06-24,468.78,Groceries
8396,2023-03-16,189.26,Clothing
8397,2023-03-29,498.18,Clothing
8398,2023-12-18,68.92,Books
8399,2023-02-08,71.29,Home & Garden
8400,2023-06-10,334.08,Electronics
8401,2023-02-17,250.8,Home & Garden
8402,2023-04-05,346.34,Clothing
8403,2023-11-06,218.93,Clothing
8404,2023-07-24,331.35,Home & Garden
8405,2023-05-20,210.37,Books
8406,2023-10-12,367.99,Electronics
8407,2023-11-27,233.49,Books
8408,2023-10-07,78.05,Electronics
8409,2023-01-14,225.35,Clothing
8410,2023-09-14,482.32,Groceries
8411,2023-01-14,126.7,Groceries
8412,2023-05-25,429.42,Books
8413,2023-01-29,317.77,Electronics
8414,2023-01-22,460.52,Electronics
8415,2023-11-29,370.88,Electronics
8416,2023-03-23,148.16,Books
8417,2023-08-18,136.84,Home & Garden
8418,2023-02-03,85.65,Books
8419,2023-10-30,418.87,Electronics
8420,2023-07-17,449.49,Home & Garden
8421,2023-03-15,433.27,Electronics
8422,2023-12-10,415.54,Books
8423,2023-12-14,89.69,Clothing
8424,2023-04-04,78.96,Clothing
8425,2023-03-29,484.26,Home & Garden
8426,2023-10-18,63.98,Home & Garden
8427,2023-01-01,90.86,Books
8428,2023-10-03,135.03,Clothing
8429,2023-02-10,320.43,Groceries
8430,2023-02-13,336.73,Books
8431,2023-12-21,301.58,Electronics
8432,2023-07-26,236.44,Books
8433,2023-06-04,496.33,Electronics
8434,2023-04-25,82.68,Electronics
8435,2023-01-27,142.38,Books
8436,2023-05-12,262.18,Groceries
8437,2023-02-02,209.87,Clothing
8438,2023-07-19,267.57,Electronics
8439,2023-02-05,339.5,Home & Garden
8440,2023-07-03,384.89,Home & Garden
8441,2023-08-14,136.45,Groceries
8442,2023-04-28,448.0,Home & Garden
8443,2023-06-26,423.83,Groceries
8444,2023-04-10,106.13,Groceries
8445,2023-07-12,362.56,Books
8446,2023-04-13,363.2,Books
8447,2023-02-10,129.06,Groceries
8448,2023-05-03,211.45,Clothing
8449,2023-07-19,488.6,Groceries
8450,2023-05-21,195.38,Books
8451,2023-01-07,197.34,Groceries
8452,2023-08-14,178.98,Groceries
8453,2023-05-17,460.0,Electronics
8454,2023-02-06,339.85,Books
8455,2023-01-06,441.82,Books
8456,2023-10-08,297.66,Groceries
8457,2023-12-05,301.96,Clothing
8458,2023-11-10,407.75,Groceries
8459,2023-09-09,318.18,Home & Garden
8460,2023-10-15,356.57,Books
8461,2023-04-08,238.22,Groceries
8462,2023-06-29,331.9,Electronics
8463,2023-08-14,408.61,Clothing
8464,2023-06-04,369.37,Books
8465,2023-12-18,306.6,Groceries
8466,2023-01-15,145.5,Electronics
8467,2023-01-13,467.73,Clothing
8468,2023-10-19,67.3,Home & Garden
8469,2023-10-08,316.46,Clothing
8470,2023-03-14,72.91,Books
8471,2023-04-30,60.87,Books
8472,2023-06-30,71.4,Home & Garden
8473,2023-04-14,495.05,Books
8474,2023-11-28,246.39,Home & Garden
8475,2023-12-22,299.05,Books
8476,2023-12-19,463.61,Groceries
8477,2023-08-27,234.36,Home & Garden
8478,2023-09-25,279.09,Books
8479,2023-07-31,454.31,Books
8480,2023-07-07,218.44,Books
8481,2023-03-30,263.78,Clothing
8482,2023-09-12,236.92,Books
8483,2023-12-15,239.32,Clothing
8484,2023-12-04,274.71,Books
8485,2023-05-13,357.74,Home & Garden
8486,2023-07-05,253.31,Groceries
8487,2023-10-06,338.58,Clothing
8488,2023-03-28,94.62,Groceries
8489,2023-07-02,64.95,Clothing
8490,2023-01-02,77.45,Home & Garden
8491,2023-08-26,416.27,Books
8492,2023-05-10,70.63,Books
8493,2023-05-17,263.01,Books
8494,2023-10-07,188.63,Groceries
8495,2023-12-03,458.26,Books
8496,2023-12-25,277.95,Electronics
8497,2023-08-03,486.11,Groceries
8498,2023-08-25,150.36,Books
8499,2023-04-03,339.44,Groceries
8500,2023-11-20,68.32,Groceries
8501,2023-09-16,395.42,Clothing
8502,2023-01-12,437.84,Clothing
8503,2023-07-20,167.78,Clothing
8504,2023-05-05,285.45,Books
8505,2023-05-28,305.89,Electronics
8506,2023-04-27,162.32,Clothing
8507,2023-12-06,200.84,Electronics
8508,2023-05-28,322.8,Clothing
8509,2023-12-22,216.71,Home & Garden
8510,2023-01-29,254.21,Books
8511,2023-10-19,231.8,Groceries
8512,2023-06-28,152.93,Electronics
8513,2023-06-27,180.85,Home & Garden
8514,2023-05-12,498.23,Books
8515,2023-11-26,413.93,Electronics
8516,2023-04-17,62.32,Home & Garden
8517,2023-03-24,188.65,Books
8518,2023-05-08,365.32,Books
8519,2023-03-11,124.38,Books
8520,2023-07-09,101.28,Groceries
8521,2023-12-02,339.99,Clothing
8522,2023-05-31,384.68,Books
8523,2023-09-27,123.98,Home & Garden
8524,2023-09-12,491.79,Groceries
8525,2023-07-29,457.71,Groceries
8526,2023-02-13,275.7,Books
8527,2023-11-10,297.23,Clothing
8528,2023-09-28,106.31,Groceries
8529,2023-01-11,246.29,Home & Garden
8530,2023-11-20,266.41,Electronics
8531,2023-11-25,257.77,Home & Garden
8532,2023-03-07,289.53,Groceries
8533,2023-12-26,404.13,Home & Garden
8534,2023-06-28,188.5,Books
8535,2023-05-27,128.53,Clothing
8536,2023-07-03,365.26,Books
8537,2023-11-25,192.57,Groceries
8538,2023-01-01,69.55,Clothing
8539,2023-09-01,477.42,Books
8540,2023-11-29,470.85,Electronics
8541,2023-05-08,203.24,Electronics
8542,2023-07-23,157.45,Groceries
8543,2023-05-19,107.77,Home & Garden
8544,2023-02-14,441.91,Home & Garden
8545,2023-04-17,249.08,Clothing
8546,2023-01-07,250.45,Home & Garden
8547,2023-08-03,452.17,Groceries
8548,2023-01-13,108.39,Groceries
8549,2023-12-07,213.99,Clothing
8550,2023-02-11,173.19,Groceries
8551,2023-04-04,260.54,Groceries
8552,2023-12-23,447.66,Clothing
8553,2023-12-31,458.4,Electronics
8554,2023-09-21,228.31,Electronics
8555,2023-11-10,363.31,Groceries
8556,2023-05-27,382.73,Electronics
8557,2023-03-30,442.71,Groceries
8558,2023-08-14,62.38,Groceries
8559,2023-04-09,133.64,Groceries
8560,2023-12-31,338.72,Groceries
8561,2023-02-05,443.4,Electronics
8562,2023-04-03,151.27,Clothing
8563,2023-08-30,416.29,Books
8564,2023-04-13,53.73,Clothing
8565,2023-08-25,61.47,Home & Garden
8566,2023-10-11,288.96,Electronics
8567,2023-04-05,179.45,Electronics
8568,2023-08-08,285.25,Electronics
8569,2023-11-18,358.44,Electronics
8570,2023-01-09,471.5,Home & Garden
8571,2023-12-12,201.12,Books
8572,2023-10-13,457.44,Clothing
8573,2023-05-24,423.84,Clothing
8574,2023-09-17,422.09,Groceries
8575,2023-06-01,491.32,Home & Garden
8576,2023-12-18,380.7,Home & Garden
8577,2023-08-17,83.02,Clothing
8578,2023-01-22,83.29,Books
8579,2023-12-08,188.83,Electronics
8580,2023-07-20,435.65,Groceries
8581,2023-07-17,395.23,Groceries
8582,2023-02-21,279.31,Books
8583,2023-01-13,52.1,Home & Garden
8584,2023-04-11,126.99,Electronics
8585,2023-05-19,60.25,Electronics
8586,2023-07-05,360.16,Electronics
8587,2023-12-25,245.44,Electronics
8588,2023-07-07,66.79,Home & Garden
8589,2023-11-03,372.76,Home & Garden
8590,2023-08-21,357.46,Electronics
8591,2023-07-23,259.98,Electronics
8592,2023-02-12,123.81,Books
8593,2023-09-13,385.33,Electronics
8594,2023-12-24,384.27,Home & Garden
8595,2023-02-23,54.01,Electronics
8596,2023-11-26,430.99,Electronics
8597,2023-03-30,178.0,Books
8598,2023-10-27,451.29,Clothing
8599,2023-01-07,199.62,Home & Garden
8600,2023-03-30,464.97,Electronics
8601,2023-06-01,119.16,Groceries
